commentaire,label
Bien sur tout ne correspond pas à chacun mais il y a une part de vérité dans chaque cas. Libre à soi de s'y retrouver ou pas. Il faut savoir s'analyser !,3
Très bien écrit...Des mots sur des maux...Mais je m'attendais à avoir des solutions...Je recommande malgré tout,3
Vraiment pas intéressant,1
Ce livre est une honte... je me suis arrêter au premier chapitre... je ne comprend pas comment on peut écrire un ramassi de connerie pareil... Encore quelqu'un qui n'a rien vécu !!,1
Nul,2
Très bon livre je ne l'ai pas encore fini car les paragraphes se lisent et se relisent afin de bien tout comprendre,3
"Un livre dur à lire. Il faut être prêt pour le lire, être prêt à changer, à pardonner et à ne pas se flageller au risque de s'y retrouver partout et de descendre un peu plus bas.Mais un livre qui vous fait avancer sur soi-même.",3
Je regrette mon achat. Un livre incohérent qui ne m'a rien apporté! Je ne comprends pas comment est-il possible de faire l'analyse d'une personne en ne regardant que son physique. Foutaise ce livre. A déconseiller!,1
Je ne dois pas être réceptive à ce genre de bouquins... j’ai vraiment trouvé ça caricatural etsans intérêt.,1
"Avis mitigé puisque le livre est très intéressant, cependant la fin que l’on attend tous est bâclée... uIn peu déçue de finir sans livre en restant sans réponse.",3
"J'ai arreté de le lire au bout de 3 pages, ce livre part dans une délire de vies antérieures etc digne d'un film de science fiction. Ce n'est pas sérieux. Dommage la couverture et le pitch avait l'ai prometteur",1
Je pensai trouver un livre qui parlerai plus d’émotions et de blessures émotionnelles mais cet ouvrage s’adresse à ceux qui croient en la réincarnation car l’auteure en parle du début à la fin .,3
"Je me retrouve mieux dans les paroles BDM plus directe dans ces vérités .Mais ce livre est a lire avantSi je ne me connais pas je n'ai pas asser avancé , donc doucement mais surement",3
"Qualité des feuilles est nul , l’écriture est écrire bizzarement",3
"Très intéressant, mais ce livre me fait penser à l'effet Barmum lol. Bien écrit, intriguant, je m'y suis retrouvée dans 2 blessures. Très bien pour se comprendre ainsi que nos voisins.",3
Livre intéressant mais qui nécessite une lecture au calme.Pas toujours évident à comprendre en une seule lecture.Je recommande néanmois,3
"Je suis déçue..., j'ai pas aimé ,je me suis ennuyée .Peut être à reprendre dans quelques mois ...???????? Parfois certains livres ne tombent pas au bon moment de notre vie ,j'ai pour principe de les laisser poser et de les reprendre ulterieurement...je vais faire ça .",2
Livre intéressant pour identifier les blessures dont on souffre mais pas suffisamment de conseils pour soigner ces blessures. Pour moi ce n'est pas un livre essentiel. En tout cas il vaut mieux avoir un bon thérapeute pour accompagner ce travail.,3
J ai acheté ce livre par curiosité mais je ne me suis absolument pas retrouver dedans. Je n adhère pas,2
"J'ai apprécié les différents profils correspondant aux blessures, cela peut être une piste de réflexion pour les personnes qui veulent mieux se connaitre ou qui manque de confiance en elles et recherchent un mieux être.Cependant, après avoir définis son ou ses profils, il est dommage de ne pas trouver plus d'information sur ce que nous pourrions mettre en oeuvre pour réparer nos blessures.",3
"assez troublant en effet de se retrouver réduit à une blessure, un ""profil"", mais dès lors qu'on essaye de se comprendre, l'analyse est intéressante.j'ai pris le parti de laisser de côté certains commentaires de l'auteur notamment sur le pourquoi du comment on nait dans cette famille et pas dans une autre, là, j'ai du mal...sinon, c'est intéressant",3
Ni le style ni le contenu de ce livre ne m’ont plus... j’ai du passer à côté ou je ne suis pas la cible,1
Porte ouverte vers un apprentissage complexe et libérateur. Lire a lire en plusieurs fois pour en comprendre toutes les strates.,3
Lecture,3
"Trop religieux, pas assez implicite,mielleux",2
Un ouvrage assez intéressant dans son approche (nos blessures seraient visibles dans notre physique) et plutôt instructif.Je regrette simplement qu'il soit autant répétitif (des paragraphes entiers à l'identique) et qu'il y ait peu de conseils pragmatiques.,3
decu par cette suggestion d'amazon.je n'aime pas cette auteure,1
Les portraits se mélangent un peu. Peu accessible.,2
"Des vérités mais aussi beaucoup d'opinion personnel dans ce bouquin, je reste mitigé mais ça peut aider certaines personnes !",3
Couverture taillée par un Cutter.,1
"Livre très bien mais une honte la façon dont je l'ai reçu ... état pitoyable, c'est du foutage de g.....  heureusement que ce n'est que la ""sur-couverture"" ...  (voir photos)",2
"Je n'ai pas aimé, cela ne m'a donné de sens nouveau à ma vie ni répondu à mes véritables attentes.",1
facile à lire et très prenant.,3
je ne l'ai pas tout lu .je suis allée à plusieurs conférences de lise Bourbeau et même à un atelier .attention cela est mon propre point de vue .plus jamais .,2
"un peu complexe au début, on se retrouve dans chacune des blessures, il faut le relire pour faire la part des choses, et avancer.",3
"j ai lu et j ai trouvé ma blessure.Psychologie de base certes mais efficace, je recommande.A lire et a faire lire",3
"Pas mal écrit, comme d'habitude par cet auteur...mais assez répétitif, donc arret de le lire, je m'y remettrai plus tard",2
Un peu déçue par le contenu. Pas besoin d'avoir fait des études de psy pour savoir ce qui est contenu dans cet ouvrage.,3
Boff.,2
"Même si la lecture du livre peut sembler rébarbative à certains passages, on se reconnaît ou alors des proches dans les blessures qui sont décrites.Et c'est toujours instructif.",3
... très mal écrit.,2
BEAUCOUP de répétitions dans ce livre...on a l impression de relire a chaque fois les memes mots.Je m attendais a mieux.,3
"Je n'ai pas encore terminé la lecture de ce livre mais cette approche des blocages, complexes , est facile à lire . un conseil, prendre un papier et crayon pour noter au fur et à mesure ce qui nous parle. C'est très interessant.",3
"Ce livre est bien fait, il nous emmène sur nos interrogations et nous informe utilement, à lire et à relire pour prendre conscience de blessures qui nous dirigent",3
"Ce livre est intéressant lorsque l'on souhaite approfondir les questions relatives à des blessures que l'on sent présentes en soi. A chacun son interprétation ensuite. Pour ma part, j'ai puisé dans ce livre ce qui pouvait répondre à mes attentes. Je le recommande.",3
"Tout est dans le titre ;)Ca par le un peu trop d'âme, de ré-incarnation, de Dieu intérieur à mon goût.Effectivement je me retrouve dans un des cas (voir deux) mais très franchement ce livre ne m'a rien appris sur moi, une simple auto évaluation/critique est suffisante.",3
Des réponses à des questions que je ne m'étais pas posées... Excellent ouvrage qui devrait être lu par tous et faciliterait les relations .,3
"une façon d'interpréter les choses qui comme souvent trouve un écho quelque part. Mais faut pas s'arrêter là , je pense",3
"facile à lire l'auteur met le doigt sur des aspects de la personne qui, après réflexion, peut aider à se connaître et à évoluer vers du positif et du mieux être - A lire",3
"5 blessures fondamentales à l'origine de nos maux qu'ils soient physiques, émotionnels ou mentaux.Aide à comprendre beaucoup de choses et à avancer On me l'avait conseillé et j'en fais autant",3
On peut tous s'y retrouver ... heureusement ou malheureusement ???Mais dans tous les cas cela donne à réfléchir et s'est déjà ça !,3
L'effort de synthèse en 5 points permet néanmoins d'avoir des repères et de hierarchiser ses priorités.Les description des profils types est assez réductrice.,3
"un peu shématique mais la reconnaissance de ces 5 blessures est très interessante  et permet ,peut-être d'évoluer et de mieux cerner ses blessures qui empoisonnent",3
livre en bonne qualite rien a dire envoie dans les temps expedition oka lire pour se remettre en question,3
recommandée par mon medecin contente de l'avoir lu et le recommande aux personnes qui se pose des question sur leur vie,3
à lire avec interet pour tout fonctionnement de notre coinperso(notre vie). devons connaitre notre parcours pouravancer au mieux .,3
"Très instructif mais une fois qu'on a lu et trouvé ce qui nous correspond, on est pas plus avancéCela manque de conseils",3
"Interessant mais un peu simpliste. Il existe des ouvrages beaucoup plus approfondis, documentés et complets traitant de la même question.",3
"le livre a un ton particulier, l'auteur utilise le tutoiement ; mais surtout après la lecture de moins de la moitié du livre, j'ai survolé les chapitres. Ce n'est rien d'autre que de la morpho psychologie, autrement dit selon votre morphologie cela signifie que vous avez subi telle ou telle blessure... Une chance sur 5 en même temps puisque Mme Bourbeau nous exposent 5 blessures essentielles... Ce n'est pas inintéressant mais alors que j'aime la lecture des sciences humaines ou de la psychologie, là pour le coup je n'ai pas du tout accroché ; je préfère les études de psycho généalogie ou de psycho somatique, cela me semble plus souvent vérifiable et utile ( voir liens)

CETTE FAMILLE QUI VIT EN NOUSVotre corps a une mémoire: Partir sur la trace des souvenirs profonds que l'esprit a oublié

   et sur un autre registre 

J'aide mon enfant à développer son estime de soi",1
"Imaginez que vous soyez un peu mou dans la vie, on vous dirait que c'est pour cela que vous mangez de la nourriture plutôt liquide que solide et qu'à votre naissance c'est parce qu'un paquet de chamallows a été ouvert dans la salle de naissance. Si, si c'est inconscient... Voilà le ton du livre, que je n'ai pu continuer à lire tant c'était bête. Je le trouve conçu d'une façon à endoctriner, notamment avec le tutoiement. Les personnes influençables s'y retrouveront. A noter : Pour moi aucune blessure n'empêche d'être soi-même au contraire puis si vous n'avez aucune de ces blessures c'est tant mieux n'allez pas les chercher absolument..",1
"Pseudo-psychanalyse de coach à deux francs (Bon plutôt 7,4€). Approche, croyance bien trop personnel. Quand on a des bonnes notions de psycho, ce livre est vraiment très bof. Ok le corps et esprit marchent en symbiose si l'un va pas l'autre suit pas au top non plus; mais de la de dire que l'une des blessures provoque des problèmes de peau, du diabète, myopie,deviens bi-polaire , cancer ou tomber dans le coma, bref toute la liste y passe...c'est quand même un peu (beaucoup) exagéré. Faut mieux acheter des livres de la collection Odile écris par des pro, Boris Cyrulnik sur la résilience c'est plus utile.",1
"Il est difficile de conseiller ou non ce livre tout simplement parce qu'une bonne partie de la valeur de cet ouvrage va dépendre du besoin de celui qui le lit. En effet, Lise Bourbeau a , pour faire court, une théorie concernant blessure psychologique et apparence physique ou comment l'esprit blessé traite le corps. Je n'ai pas pas accroché pour ma part car à chaque description j'avais l'impression de lire une liste interminable de caractère qui pouvait ressembler à n'importe qui, un peu comme ce qui se fait en astrologie. cela étant, le livre regorge de bonnes pensées et de réflexions intéressantes qui peuvent être exploitées si l'on cherche à évoluer en réglant quelques problèmes personnels.Au delà de mon cas, un ami à adoré cet ouvrage car il l'a aidé à franchir de lourdes difficultés familiales liées à l'enfance. cet ouvrage lui a permit d'avancer en pardonnant (c'est le leitmotiv d'ailleurs).",3
"Je viens de terminer ce livre et je dois dire qu'autant je peux trouver que ce livre m'a aidé à y voir plus clair, autant je trouve qu'il est ""fouillis""Pour le négatif je note :_Le tutoiement de l'auteur, qui selon moi, est déplacé._Le fait de parler d'âme et de réincarnation. J'avoue être une personne de nature sceptique. Et selon moi, je trouve un peu tiré par les cheveux de dire qu'on se réincarne plusieurs fois pour guérir nos blessures._Le fait de dire qu'on provoque nos maladies (ex: cancer).Et qu'en gros s'il existe des familles de cardiaques, diabétiques, c'est parce-que personne n'a guérit ses blessures dans la famille qu'ils l'on transmise à leurs enfants.Si l'on part du principe de l'auteur qu'on peut parvenir à guérir de ces blessures là en faisant un travail sur nous même, dans ce cas on peut donc guérir de nous même du cancer qu'on s'est provoqué ? Donc les traitements ne servent à rien en gros si on part toujours de ce principe, vous voyez où je veux en venir ?Le plus hilarant pour moi a été de lire qu'en gros si on a une culotte de cheval c'est parce qu'il y a une des 5 blessures non guérit en nous qui se répercute donc sur notre corps. Je trouve que c'est vraiment partir loin.Je suis d'avis que ces allusions gâche un peu ce livre qui pourtant à de bonnes idées et nous font voir plus clairs sur les masques que nous portons tous au quotidien. L'auteur peut parfois être tellement juste dans ses descriptions de comportement, que s'en est troublant.Cela reste toutefois un bon livre, je prends ce dont j'en ai besoin vu que je n'adhère pas à tout ce que l'auteur nous raconte. Et je sais que la lecture de ce livre m'a aidé à comprendre d'où venait certains de mes comportements.Cependant je ne sais pas si je recommanderai ce livre à tout le monde.",3
"ce livre est une étude de 5 types psychologiques de comportement, qui tente d'expliquer le ""pourquoi"" de ces comportements.Il est très subjectif, se dit basé sur l'expérience,et a une touche de vérité, sur chacun des types. On a l'impression de se retrouver un peu dans chaque type !Il mérite approfondissement et réflexion.",3
"Connaître ses blessures acquises même avant la naissance pendant sa vie in utéro et voir ce qui cause des blocages dans sa vie actuelle. Un livre qui vous parle de vous, ou vous vous reconnaissez et obtenez ainsi les outils pour avancer vers un mieux être.  Cela vous secoue comme une onde de marée, mais le but est que vous retrouviez la mer calme...  et quand la mer est calme, on navigue avec sérénité.",3
"Ce livre, proposé à la lecture lors d'une formation et visiblement très lu,je l'ai donc commencé persuadée d'en faire une belle découverte et finalement, ça été pour moi un flop total! je l'ai trouvé compliqué à lire (mélangeant beaucoup trop d'informations), ""dérangeant"", lorsque ça parle de l'âme qui choisit la famille dans laquelle elle nait ou encore de devoir revenir sur terre pour régler ce que nous n'avons pas pu régler dans des vies précédentes, ou encore du fait que nous naissons en ayant déjà décidé des blessures à guérir, ou encore des blessures qui se perpétuent de générations en générations, etc...Il y a du vrai, sans aucun doute, mais c'est trop poussé, c'est pesant, ça donne l'impression d'être englué dans ces blessures et de ne jamais pouvoir en sortir...Certes, nous avons tous des blessures profondes ou plus superficielles à guérir, et je suis par contre d'accord sur l'idée de l'écoute de son corps et du fait d'apprendre à se connaître vraiment, de prendre conscience de nos blessures mais ce n'est pas ce livre qui vous aidera à y voir plus clair, je pense, il aurait plutôt tendance à compliquer, enfin, c'est mon avis... car finalement on se retrouve forcément un peu dans les 5 blessures développées et donc, difficile de faire la part des choses...",2
"Je ne m'attendais pas à une révélation mais tout de même! Beaucoup trop de références aux ""autres livres"" de l'auteur, qui  suggèrent de les acheter si on veut comprendre sa pensée. Il y a 5 profils détaillés, mais finalement, on se reconnait dans tous plus ou moins. Je trouve même qu'ils se contredisent parfois. J'ai bien aimé au début, je me disais ""ça, c'est tout moi"", et après, j'avais des doutes. Et je lisais le profil suivant, et là, pareil, des traits de caractère qui me définissent bien mais d'autres qui ne sont absolument pas moi. Bref, arrivée à la fin des 5 profils, je ne savais plus du tout dans quoi je pouvais bien me retrouver. Personnellement, ça ne m'a rien apporté. ça l'aurait fait si je n'avais lu que 2 profils, mais les 5 finissent tellement pas se recouper qu'on ne s'y retrouve plus nulle part, ou alors partout. Pas facile de se ""guérir"" si on n'arrive pas à se définir.  Pour ce qui est de la guérison, je pense qu'il faut acheter les autres livres de l'auteur car celui-ci n'apporte aucune solution. Je n'attendais pas une révélation, mais au moins un chemin à suivre. Finalement, je trouve que je suis quelqu'un de très équilibrée! Et puis, l'idée de pardonner à soi-même, ok, mais pardonner aux autres, selon les maux, pas questions! Chacun doit se faire son avis je suppose, le prix n'est pas élevé mais je ne le conseille pas. Essayez juste d'être quelqu'un de bien.",2
"Livre écrit avec des mots simple.L'auteur s'adresse directement au lecteur, on s'identifie dans certains passage.Le rappel sans cesse à ces conférences sont assez lourd, cela donne au livre un aspect publicitaire.c'est juste un morceau du puzzle et il faut lire aussi les autres livres aussi, beaucoup de pub sur l'ensemble de son travail.Je le conseille pour des personnes qui ont envie de faire des recherches sur eux même et suivre les conseils donner c'est à dire lire l'ensemble des livres et aller aux conférence donné par Lise BOURBEAU.",3
On attend beaucoup de ce livre à la lecture de la 4ème de couverture.La conclusion que l'on espère bénéfique ne fait que reprendre ce qui a été dit tout au long du livre. Vraiment décevant.,2
"Par exemple, l'auteur écrit que l'on a, dès le ventre de sa mère, ces blessures sur lesquelles portent le livre. Elle écrit aussi que nous choisissons nos parents (comment un enfant de 2 ans peut-il choisir d'avoir des parents maltraitants ?).Durant tout le livre, l'auteur assène des ""vérités définitives"" sans aucune preuve, sans aucune référence (il n'y a d'ailleurs pas de bibliographie).Mais il possible que la lecture de ce livre fasse du bien à certains lecteurs.",2
"Dans l'ensemble, les blessures sont parfaitement compréhensibles mais le langage employé me chiffonne beaucoup : nous aurions des anciennes vies, un ""Dieu"" en nous-même. Je suis très gênée par ces idées... Beaucoup de répétitions dans les chapitres, ce qui rallonge inutilement le livre. On nous annonce que dans le dernier chapitre, on nous enseignera à guérir de nos blessures mais je n'ai rien vu de tel. C'est dommage toutes ces longueurs car au final, le livre pourrait sans doute être plus facile à lire sans tout ça. J'ai un peu l'impression de rentrer dans une secte en le lisant.",3
"Le livre paraissait prometteur mais s'il y avait la possibilité de ne mettre aucune étoile, je l'aurai fait !! Trop de redondance à la fin de chaque blessure. J'appelle ça écrire pour ne rien dire !! La démarche qui semblait intéressante devient très vite ennuyeuse. J'ai lu tout le livre et je le déconseille à mon grand regret.",1
"Tout n'est pas à rejeter.. il y a des choses intéressantes, mais le contenu global est bien trop orienté ""new age"" mais enfin.. cela marche.. et fait vendre... malgré toute la bonne foi que peuvent avoir certains envers ce genre d'auteurs..de plus les solutions proposées sont finalement très courtes, bien trop courtes..bref, très moyen.. je ne recommande pas.",2
Je n'ai meme pas envie de commenter ce livre que j'ai trouve nullissime. Je ne sais pas d'ou l'auteur tire ses conclusions qui sont tout sauf scientifiques... N'aide en aucun cas une personne qui cherche un moyen de vivre avec ses blessures. Une perte de temps et d'argent.,1
"J'ai trouvé cet ouvrage éclairant et, donc, utile car il montre bien le rôle des blessures fondamentales dans la vie humaine et les conséquences qu'elles entraînent : les hommes ont des façons bien spécifiques de s'en protéger qui, en réalité, les trahissent et, partant, les entretiennent. Par contre, l'explication paraît par trop totalisante. Ces blessures expliquent-elles bien tout ? Peut-on réellement aller jusqu'à soutenir qu'il ne faut voir qu'une victime chez un gardien de camp de concentration ? Le détenu d'un tel camp a-t-il été responsable de ce qui lui est arrivé parce qu'il avait choisi sa vie ? La victime explique-t-elle le bourreau ?",3
"Livre qui se veut scientifique (on cite Freud et consorts) puis mince on dit ensuite que le bouquin relate une expérience personnelle... pas vraiment scientifique.Et enfin après quelques pages on comprend que c’est un bouquin religieux.Une collègue me l’avait conseillé, je regrette vraiment cet achat ! Poubelle.",1
"C'est une première approche qui a le mérite de dégrossir les cinq blessures.Pour aller plus en profondeur, je conseille Annie Marquier, La Liberté d'être, dont Lise Bourbeau s'est visiblement inspirée, et qui est beaucoup plus détaillé et contient aussi les ""tâches de transformation"" pour chaque blessure (et c'est beaucoup plus précis que ""la guérison des 5 blessures""). Ce livre m'a tout de même permis de belles prises de conscience donc je mets trois étoiles.",3
"J ai lu les 30 premieres pages...la douche froide...30 autres pages....j ai du refermer ce livre.Je m explique. Il faut déjà savoir deux choses quand on achete ce livre et qui ne sont pas mentionné.D une part, l auteur affirme sans doute possible que nous choississons la famille dans laquelle on nait, pour faire face à ses blessures et les resorber.Et d autre part ce livre est entierement basé sur la morphopsychologie (par exemple, si tu as un gros nez, alors tu es forcement un meneur).Et ca me gene que cette morphopsycho ne soit pas indiquer, d autant plus que c est le fil conducteur tout au long de ce livre.Mais ce qui me gene encore plus, c est que la psychologue affirme que cette “science” est fiable, alors qu elle est tres controversée, et que la tres grande majorité des psychologues n accordent aucun credit à cette facon de voir les choses.Et enfin, chose etonnante que je n ai pas trouvé dans ce livre, ce sont des experiences. La psychologue nous affirme qu une personne de petite taille est forcement timide. Mais aucune etude n est menée. Par consequent, d où tire t elle ses conclusions ?Mais le plus impressionnant, pour ce livre (désolé) médiocre (en etant objectif) c est son engouement. Ca montre la force de ce qu on appelle la preuve sociale^^ Mais je vous invite quand meme à le lire pour faire votre avis, et poster un commentaire en essayant de ne pas etre influencer pour les autres commentaires.",1
"J'ai eu l'impression de lire un horoscope de magasine, tout le monde peut se reconnaître quelque part. L'auteure fait des affirmations sans apporter aucune justification, elle part du principe que sa manière de voir le monde et que cette ""science"" sont LA vérité, elle ne donne pas la possibilité de remettre ses dires en question. Je ne crois pas en ce qu'elle affirme, mais j'aurais apprécié que ses propos soient illustrés et prouvés, peut-être aurait-elle pu me faire m'intéresser à cette vision.",1
?Je reste mitigée sur cet ouvrage peut être un peu trop segmenté pour moi. Voici néanmoins une étude intéressante qui permet beaucoup de réflexions sur nos réactions et celles des autres. Des conseils et surtout une approche qui donne envie de creuser le sujet.  Une belle première approche,3
"La ""théorie"" ainsi exposée est très enfermante et risque d'être mal interprétée par les esprits fragiles.Tout cela manque d'appui scientifique et l'interprétation est très subjective.L'écriture est pénible à lire et pas mal de redondances lassent.A déconseiller",2
J'ai l'impression de lire un truc de secte. Peut etre que je ne suis pas prete à lire ce genre de bouquin mais quand meme...,2
"On est plus dans le tirage de tarot que dans la psychologie . Les généralisations et les extrapolations sont grotesques. Ce livre n""apprend rien sur soi ou sur les autres.",1
"J'avoue que je ne comprend pas l'engouement autour de ce livre. Il n'y a que peu de sources fiables, l'écriture n'est pas réellement construite sur des faits psychologique et philosophique faibles. Je ne suis vraiment pas fan de ce livre",1
L'auteur essaye de mettre des certitudes sur la nature humaine et sa manière de fonctionner alors que ces derniers sont par définitions incertains et multi-factoriels.Psychologie de comptoir. Si vous souhaitez vous focalisez sur ce qu'il ne vas pas chez vous et les autres alors achetez ce livre.,1
"J'ai lu les avis positifs et négatifs avant d'acheter ce livre. Après lecture, les avis négatifs prennent tout leur sens !Ce livre est une énorme farce commerciale. A la limite une farce dangereuse.. Qu'est-ce qu'on y trouve ?? Une analyse pseudo scientifique qui mène à des vérités qui lui sont propres, sur fond de ""croyez moi sur parole"". Sachez que si vous êtes en colère contre vos parents qui vous ont rejeté et que vous ne l'exprimez pas, vous aurez un cancer. Si vous l'exprimez vous n'en aurez pas, ouf ! A mon avis cette dame est sponsorisée par montsanto pour vouloir nous faire avaler ça.. Si vous vous êtes sentis abandonnés, c'est le diabète qui vous guette ! Et attention à l'humiliation, elle vous mènera à l""obésité (rajoutons donc Mc Donald's à la liste de ses sponsors). J'étais sincèrement curieuse de découvrir pour la première fois un écrit traitant de blessures inconscientes en lien avec l'idée d'incarnation de l'âme. Mais j'ai découvert un livre commercial (achetez mes autres livres pour comprendre ce point, faites lire mon livre aux personnes que vous reconnaissez dans mes descriptions, ne leur expliquez pas avez vos mots à vous), rempli d'affirmations, de rhétorique basique et non d'analyses. Un livre de gourou quoi !",1
"D'aucuns disent que cette dame a créé une secte. Peut-être. Et peut-être pas. Pour ma part, je l'ai lu, j'ai pris des notes, en particulier sur l'une des blessures et il m'aide.",3
"Le produit est arrivé abîmé alors qu'il était censé être neuf !!! La couverture est complètement pliée. C'était un cadeau, j'ai eu honte en l'offrant 😡😡",1
"La Guérison des 5 blessures à lire après !Snon, vous pouvez juste comprendre les réactions et les comportement que vous avez mais manque la partie ""SOLUTIONS""",3
"""Apprends à te connaître"", était-il écrit sur le fronton du temple de Delphes, repris par Socrate.On peut alors comprendre que tout est dit dans cette phrase, mais que c'est le chemin pour y arriver qui sera long mais bénéfique.Partant de ce principe, on peut alors comprendre tel ou tel état.Dans la démarche de L. Bourbeau, ce sont les signes extérieurs qui nous permettront de constater que quelque chose ne va pas. Presque du curatif postérieur que du préventif pro actif.Mais ... la méthode a le mérite d'exister...A lire pour  eux qui débutent dans cette science ĺà.",3
"Je ne le conseille pas, ennuiyeux et sans arguments. Je veux bien croire que notre physique reflète notre personnalité. Mais il n'y a pas d'argumentation dans ce livre.",1
Ce livre n'est pas fait pour moi. Cela ne correspond pas à ma façon de penser ni à mes idées.,2
"Si on arrive à mettre de côté les croyances de l'auteur ( et sa façon de penser un peu vieux jeu ), ainsi que l'héteronormativité constante c'est un livre très intéressant.",3
"Je n'ai vraiment pas aimé ce livre. Pourtant, le thème peut se rapprocher de certaines de mes lectures. Mais là.... La façon d'écrire de l'auteur, son approche,...je n'ai as du tout adhéré.",1
"De bons passages mais certains sont tirés par les cheveux ou manquent de clarté. A lire en transversale, trop catégorique. Les illustrations sont pauvres.",3
"Contrairement à mon attente, je ne trouve pas cette lecture très pertinente.Un livre qui m'avait pourtant été conseillé.Je renouvellerai l'expérience, peut-être n'était ce pas le bon moment",2
"Ce livre, sur le coup,  a été une révélation pour moi, j'ai vu mes masques et j'avoue que ça m'a fichu un coup...je ne pouvais plus rejeter la faute sur les autres...Après un temps d'adaptation, il m'a permis de comprendre qu'il fallait que je prenne mes responsabilités et que si je voulais avancer il fallait que je tombe ces fameux masques. Oui mais comment ? C'est là le point faible du livre, on reste un peu perdu avec tout ça, à la fin on fini par se reconnaître dans toutes les blessures car on les a toutes plus ou moins, on s'analyse et on tourne en rond. Lise Bourbeau nous donne comme seule solution de les ""accepter"" pour les faire tomber. Mais elle n'explique pas vraiment pourquoi ni comment... On se retrouve perdu et encore plus tracassé qu'avant de l'avoir lu...Personnellement, ce n'est qu' après avoir lu le livre de Coreen Levis ""Je m'aime"" que  j'ai eu la réponse.  En effet, dans ce livre,  l'importance de ""s'aimer""  est très bien expliqué et très bien détaillé, et surtout, il  donne une technique pour y arriver,  et ça, ça change tout ! Donc, pour résumer, ce livre de Lise Bourbeau est très bien pour une prise de conscience de ses blessures qui nous font porter des masques, mais insuffisant pour savoir comment les tomber... A compléter donc...",3
"C'était la première fois que j'achetais un livre de cet auteur.  Le sujet semblait intéressant. Malheureusement, c'est la déception dès le début du livre où, surprise, l'auteur nous parle d'âme et de réincarnation comme si c'était avéré. Elle précise quand même que ce qu'elle avance dans son livre n'est pas scientifiquement prouvé  (sans blague!) et qu'elle s'appuie surtout sur ses observations et son expérience. Le problème est que ses théories s'appuient sur ses croyances. Ainsi selon elle nous choisissons notre vie en nous réincarnant.Après une rapide recherche sur internet, il ressort que cet auteur est pour le moins controversé... pas très surprenant.Bref, je ne vais pas élaborer davantage mais ce n'est évidemment pas du tout ce à quoi je m'attendais. Je ne pensais pas qu'un tel sujet pouvait impliquer autant d'ésotérisme.Au final je me suis contentée de survoler ce livre car le contenu me paraît vraiment grotesque.Mon conseil : Passez votre chemin, à  moins bien sûr  que vous adhériez aux croyances de l'auteur.",1
"Personnellement, je n'ai pas été transcendée par ce livre. Le contenu n'était pas du tout en accord avec l'idée que je m'en étais faite.Les descriptions sont intéressantes, mais les propositions pour surmonter nos difficultés ne sont pas assez développées à mon goût.Je n'ai pas apprécié le fait que l'auteur renvoie, sans cesse, vers ses écrits précédents qu'elle nous ""force"" presque à acheter pour pouvoir compléter nos connaissances.J'ai également trouvé quelques idées dérangeantes, limite sectaires.En un mot, ça n'est pas le livre que je conseillerais aux personnes qui tentent de toucher à un mieux-être.",2
"le fondement et l'interprétation des 5 blessures est certainement bon, mais l'écriture est très ""lourde"", répétitive et manque vraiment de nuance pour appréhender un sujet aussi sensible !",2
"Ce livre commence par un mélange des genres qui m'a fortement déplu: Psychologie et ""ésotérisme"".Je suis prête à admettre que l'on puisse faire des théories basées sur l'expérience mais là c'est vraiment ""perché""!!C'est un mixe malheureux entre des notions évidentes de traumas et des lectures de ceux là sur le physique et la posture qui en fait ne servent pas à grand chose. Pour guérir des blessures de la vie ce n'est pas la bonne route, passez votre chemin!",2
trop simpliste!j ai achete ce livre en voyant les commentaires! pour moi il faudait aussi parler de l heredite genetique quand a la forme du corps les emotions ne resument pas tout  voila,2
"Inutile, j'aurai dû faire confiance aux avis 1 *.Bref, gaspillage d'argent, rien de concret dans cet ouvrage,  cela reste insipide avec les mêmes répétitions qui ne mènent à rien.  Dommage.",1
"un peu tiré par les cheveux..... globalement des notions très intéressantes mais une rédaction très difficile à suivre, soporifique et surtout.....je hais le tutoiement utilisé dans la rédaction",2
"j avais de grandes attentes pour cette ouvrage mais j ai été très déçue, je n'adhère pas du tout à son approche du sujet et je trouve ces conclusions pas crédibles du tout ...!",1
"Vérification faite, il semble bien que ce bouquin soit édité par une entreprise soupçonnée par la Mivilud et au Canada de déviance sectaire. Poubelle...",1
Les références à la réincarnation m'ont surpris. Je m'attendais à des explications plus scientifiques.Certaines descriptions des comportements ainsi que les raisons qui déclenchent ces comportements sont intéressantes.,2
Je n'ai pas accroché et ai même fini par le revendre. Ca nengage que moi bien évidement. Moi il ne pas aider jai préfèré d'autres ouvrages sur le même thème,1
"Une immense déception par rapport aux prétentions annoncées de ce livre. Comment peut-on prétendre que l'humanité est divisée en cinq catégories, que les gros sont comme ceci, les maigres comme cela...? Trop d'images éculées et de phrases toutes faites, le tout associé à de prétendues théories médicales, liant maladies et apparences... Du ""délit de faciès"" permanent empli de psychologie à deux balles.... Vite, fuyons !",1
"Le livre des 5 blessures qui empêchent d’être soi-même me semble très subjectif, il manque de scientifique, pas envie de le finir...",1
