commentaire,label
"Livre livré neuf, toutes les pages qualitatives.Livre très instructif.",5
"Très bon livre, facile à lire avec des explications claires et à la portée de tous ; c’est devenu mon livre de chevet à lire et relire sans modération.",5
Livre sur lestime de sois et plein dautre.,5
Cette psychologue québecoise décrit cinq grands types psycho-comportementaux où chacun trouvera celui qui le caractérise le plus. Cela aidera chaque lecteur à se comprendre mieux lui-même.,5
Très bien,5
Conforme à la description,5
J’en suis gaga,5
"Il faut dépasser le côté ésotérique et se plonger sur les caractéristiques des masques. C est bluffant, cela m a beaucoup appris sur moi et sur mon entourage. A lire absolument !",5
"Super livre, j'ai beaucoup appris sur moi même",5
"Petit livre de développement personnel, c'est un basique du genre.Lise Bourbeau fait de belles synthèses.Nous cherchons à nous connaître et à guérir, le premier pas est la reconnaissance de certaines blessureset des comportements qui y sont associés. Déculpabilisation et aide à la compréhension, ça détend un peu et permet d'y voir plus clair en termes de relations humaines, de mon point de vue...",5
Les cinq blessures qui empêchent d'être...Lise BOURBEAUlecture troublante qui nous révèle nos blessures. troublant de vérité. pour ma par je trouve que l'auteur donne peu de solution aprè aver decouvert notre blessure!,5
"Vous croyez vous connaître, ne rien avoir à soigner comme blessure, vous pensez être en paix avec vous-même?! Lisez ce livre et vous ne vous regarderez plus de la même manière.",5
Super libre,5
Super,5
conseiller aux personnes qui veulent se connaitre. tres bien pour prendre conscience de nos blessures que l'on cache depuis notre enfance. un premier pas pour pouvoir les guerir et ainsi se sentir mieux dans sa vie,4
Pour tout comprendre des souffrances qui manipulent notre vie. Textes un peu répétitifs mais qui permettent de bien comprendre la construction. On y trouve vite son compte et on s'en libère.,5
je recommande,5
Bien pour mes attentes .,5
Bonne,5
"Lise Bourbeau comme à son habitude, nous tutoie et met le doigt là où ça fait d'abord mal puis donne des explications souvent très pertinentes et bien adaptées à ce que l'on ressent !Je recommande ce livre.",4
Une petite douceur et une facilité à lire . Très simple à comprendre :)Ce livre fait prendre conscience des 5 blessures de l’âme que nous avons tous .Très satisfaite !:),5
"Ce livre est très intéressant à lire, malgré les fautes de français ! On apprend beaucoup de choses sur soi-même et sur les autres. Petite déception, pour découvrir comment guérir, il faut acheter le deuxième tome ...",4
"Livraison correcte. Livre à l'état impeccable. Quoi dire sur un livre c'est chacun ses goûts. Cependant, je trouve qu'il s'agit d'un livre à lire qui est fort intéressant.",4
Super j en suis ravie prpos pertinent,5
"C'est un livre très interessant qui a pu me donner des clés, mettre des mots et des explications sur certains comportements. Apprendre à ce connaitre, je recommande vivement :)Merci Lise",5
La lecture de ce livre m'a fait comprendre beaucoup de chose. Je le conseil si on est en plein travail personnel,5
À lire,5
"Ce livre est super, et très enrichissant.... et l'envoi a été très rapide et conforme au délai annoncé.",5
Rien à dire,5
"Très bon livre, ravie.",5
Excellent livre ! Très intéressant on apprend beaucoup sur soi,5
Je ne connaissais pas cette auteure. Quelle agréable découverte ! J'ai beaucoup aimé lire ce livre. J'ai ouvert les yeux et j'ai compris beaucoup de choses sur moi. Merci !,5
A lire,5
A mettre dans toutes les mains selon moi pour un monde plus en paix et des analyses plus claires et simples des situations. Ce bouquin apprend à son lecteur à déceler les actions de l'égo pour laisser place à celles dictée par le vrai soi.,5
On adhère ou pas mais j'ai trouvé que ce livre pose des questions intéressantes et offre un spectre d'interpretation qui peut ouvrir notre vision,4
Ce livre est LE livre à lire pour comprendre ses maux et emprunter le chemin de la guérison.Je recommande cette lecture à tous ceux qui désirent aller mieux tout simplement.,5
"Bible, lire les indispensables",5
Un indispensable,5
Très bien,5
"Le livre est en parfait état, merci.",5
"Le livre est très bien fait, il est clair et simple, tous les éléments sont donnés pour se reconnaître et le message est toujours positif, plein d'amour.Merci pour le partage de ton expérience LISE BOURBEAU!",5
"J'ai adoré ce livre. Un vision différente de la vie, du pourquoi. Je pense qu'il est intéressant pour faire une introspection. Un livre à livre pour tous ceux qui aiment le développement personnel.",5
"Livre qui se lit tout seul, rien de complique. Tres interessant pour mieux se comprendre ainsi que nos proches et amis. Parle de 5 masques que nous portons a cause des blessures faites durant notre enfance. Des masques qui nous empechent de progresser et d'etre soit meme. Tres logique, je recommande.",5
"Les thèmes abordés permettent de s'interroger et s'identifier à des profils type, avec toutes les nuances possibles, et avancer vers la connaissance de soi.Toute fois, pour certaines personnes sensibles et à la fois peu habituées à s'observer et se remettre en cause, le discours peut devenir hermétique voire même troublant... Ce qui reste vrai pour les autres ouvrages de ce type.Un bon chemin de réflexion pour soi et pour chacun :)",4
J'aime,5
Je suis très satisfait de cet achat. Le produit est de qualité et totalement conforme à mes attentes. Livraison sans soucis. Un grand merci.,5
Très bon livre qui aide bcp,5
"Livre de référence, très bien expliqué, avec des exemples concrets.Très riche.Le seul bémol, très personnel, est que je n'aime pas le style dans lequel c'est écrit. Cela reste néanmoins un livre de référence",4
"on peut le lire et le relire, on trouve toujours quelque chose de nouveau pour mieux se comprendre.",5
C est fou comme un si petit livre remue autant et permet de comprendre autant de choses,5
"Une merveille. Je trouve que ce livre est une merveille. Issu de l'immense expérience humaine de Lise Bourbeau, ce livre fait parti des bouquins que l'on rouvre régulièrement quand une souffrance apparait. Dans quelle blessure suis-je ? Et le comportement, le masque bien détaillé que chacun porte quand il est dans l'une des cinq blessures sonne vrai. Merci encore à l'auteur.",5
Très facile à lire,5
"Très bon livre pour mieux se connaître sois même, trouver ses blessures qu'on ne soupçonne pas.Je recommande.",5
Bon livre,5
J’ai beaucoup aimé ce livre. A lire 👍🏻,5
"Livre reçu dans les délais, emballage parfait. Le livre est à lire avec attention, bien qu'écrit clairement il me faut relire certains passage pour bien comprendre ce qu' est  "" NOTRE SUBCONSCIENT "" et comment  je peux vivre en lâchant prise en toute conscience !",4
Utilisation pour développement personnel. Excellent livre qui permet de balayer le type de profil et les blessures. Je le recommande pour un travail sur soi en priorité.,5
j'admire et cela me fair réfléchir... Bonne Lecture à vous tous. pour ceux qui aiment ces psychologies c'est à recommander,5
Je recommande,5
"Même si on ne peut se mettre une étiquette et rentrer dans des cases, ce livre donne une ligne directrice pour mieux nous connaitre et mieux nous appréhender. Ce n'est pas une recette miracle, mais cela fait vraiment écho, ça en est déconcertant même!Je le recommande!!!",5
"A lire et a relire. On se reconnaît, on peut reconnaître des proches et comprendre plus sur soi et le comportement de l'entourage. On comprend même que les blessures qui nous façonnent se voient physiquement sur soi et sur chacun. Et j'ai pu ainsi le remarquer sur grand nombre de personne autour de moi. Fascinant!",5
Livre personnel,5
"Un libre intriguant. On peut passer sur les réincarnations (je ne suis pas bien sûre que ça existe...) le reste est intriguant de révélation, il va bouleverser votre vision de la vie et pour la bonne cause, vous pourrez alors sortir des schémas répétitifs en les ayant reconnu, très bien fait.",4
Intéressant,4
"Je recommande à toutes les personnes qui souhaitent comprendre leur être, très bon livre de développement personnel 👌J'ai personnellement adoré.",5
Ce livre est une révélation il est incroyable pour se decouvrir.on apprend sur soi Et sur l'autre Et il m'aide au quotidien,5
"Un livre très intéressant, surprenant et qui peut parfois nous bouleverser tellement on peut se retrouver dedans. Je vais commander la suite des livres",5
Top,5
"Le livre va en profondeur et en toute simplicité dans ce qui peut nous blesser dans l enfance et y laisser des traces pendantun bon moment  ! en en prenant conscience et en y mettant de la bienveillance, on parvient à dépasser cela et le livre met la lumièrela dessus, c est un livre que je recommande à tous ceux qui souhaitent se guérir de l intérieur",5
Livre très intéressant et enrichissant pour quelqu'un qui souhaite avoir des éclairages sur ses propres conditionnements.N'hésitez pas à le recommander,5
A lire absolument,5
Très bon livre !,5
Une révélation . Tout le monde est concerné.Je  recommande +++++++,5
bon livre qui fait réfléchir sur soi même,4
"Mon ressenti m'a dit qu'il me fallait lire ce livre, qu'il serait important pour mon cheminement intérieur. Je  viens à peine d'en avoir un  aperçu. Je sais d'où je pars, mais pas où ces nouvelles connaissances vont m'emmener. Qu'importe ! Je me réjouis. Merci.",5
c 'est un livre interessant qui permet de donner confiance en soi afin de transformer sa vie voir de l amélioré en positivant.,5
A lire pour mieux se comprendre et se connaître.La lecture est  très facile  mais renvoie à sa propre histoire.,5
"J'adore, il est super intéressant, il tient super facilement dans le sac, reçu en état neuf, prix top, je recommande très chaleureusement",5
les 5 blessures ouvre le champs des possibles grâce à une compréhension claire de nos émotions et de notre vécu ;en découle une analyse de soi et de sa place au sein de cette vie.bonne lecture....,5
Bonne qualitée,5
Livraison dans les temps. État correct.,5
"je pensais être surprise mais sans plus, bien pour tout ceux qui ont envie de bien se connaitre, permet d'évoluer",4
Je recommande pour tous les âges  parents grands parents enfants.....Un indispensableN hésitez pas une minute lisez le des maintenant,5
"Petit format très pratique à emporter partout, livraison super rapide",5
Intéressant et instructif ce livre aide à comprendre quelques maux et blessures.,5
l'auteur réussit à présenter de manière accessible cinq failles narcissiques et leurs conséquences dans la formation des individus,5
"Un livre passionnant ,qui nous apprend beaucoup de chose sur nous même.Je le conseil!",5
"Complet et bien détaillé sur la description des 5 blessures, facile à lire. Malheureusement pas assez de pistes et d'aide en solution pour guérir ou apprendre à vivre avec les blessures.",4
"Livraison très rapide, et petite surprise à l'intérieur du paquet. Petit livre de poché formidable et format pratique piur emmener partout. Merci au vendeur pour sa gentille attention.",5
très beau livre de réflexion sur soi-même. permet d'identifier les blessures passées et présentes tout en apportant réflexion et recentrage sur soi,5
Conforme à la description. Très bon livre je recommande,5
Excellent livre!  Il se lit bien et chacun d'entre nous peut s'y retrouver et comprendre ce qui nous bloque parfois dans notre vie... Je recommande vivement!,5
Contente de mon achat. Je recommande de lire ce livre.,5
"Très belle expérience, merci. Livraison rapide, soignée et j’ai même eu un petit cadeau ainsi qu’un gentil petit mot ! Merci beaucoup !",5
Ce livre demande de poursuivre avec les autres ouvrages du même auteurAlors à poursuivre donc en découvrant soi même,5
Livre qui m'a été conseillé est très enrichissant. Ce livre se lit facilement. J'ai commandé également la suite : La guérison des 5 blessures.,5
"Un livre qui fait prendre conscience de nos blessures, et nous permets d'avancer par l'acceptation de nous même, nos comportements, nos pensées, nos agissements; quoi de plus beau que de finir par s'aimer enfin, merci Lise",5
"Un livre qui nous éclaire su nous même et sur notre entourage, et sui nous permet d'evoluer.Je le recommande vivement.",5
J'ai bien aimé ce livre. Je le trouve instructif même si je pense qu'il faut garder son esprit critique et expérimenter soi-même les théories de l'auteur !!!Intéressant !,4
Le livre est intéressant. Même si l on se doute plus ou moins de ce qui va être decrit. On se laisse surprendre par des traits de caractères que l on pensait moins importants et qui pourtant nous caractérisent,4
Impec,5
très intéressant,5
Très bon livre. À lire jusqu'au bout ! Parfois il y a beaucoup de répétitions mais c'est pour que le message rentre mieux ! Je recommande.,4
"le livre n'est pas mal. toutefois, il ne faut prendre tout au pied de la lettre. ce n'est pas parce que vous avez votre morphologie, que vous avez tel ou tel type de caractère.",4
Très bon livre. Simple et accessible a tous. Livraison rapide. Je recommande a toutes les personnes curieuses de connaître le poids de notre psycho sur notre corps.,5
Livraison très rapide - commandé le jeudi 22 reçu le vendredi 23/06/18Ce livre m'a été recommandé par un coach de vie - Je viens juste de commencer...,5
Livre très interessant et facile a lire,5
"J adore ce livre et je continue toute la collection,il apprend beoucoup de chose quond c pas et on ce découvre aussi",4
Livre indispensable pour le développement personnel.,5
Se livre est incroyable. Il m'as aider a mettre le doigt sur mes souffrances et surtout les nommer. Se qui aide grandement a les dépasser. Il m'as tellement aider que les offert plusieurs fois. Je le conseille fortement.,5
"N’etant pas un grand fan de lecture, une amie m’a conseillé ce livre de développement personnel. Je l’ai lu en une journée (un exploit) vraiment très intéressant, je le recommande !",5
Permet de repérer à quoi correspondent nos peurs et nos comportements non adaptés face à certaines situations. Aide dans la démarche de mieux se connaître,4
aide à trouver 1 raison,5
"Lise Bourbeau, fidèle à son écriture et à elle-même. Ce livre m'a permis d'ouvrir les yeux encore plus grand sur moi-même, sur les membres de ma famille et au-delà. Ecriture très simple, note en fin de chaque blessure, description détaillée de chaque masque où l'on peut faire aisément le croisement des blessures et des masques que nous portons. A recommander pour tout ceux qui sont en thérapie de relation d'aide et de développement personnel.",5
Livré avant même la date annoncée! Je suis ravie!,5
"Après avoir lu ce livre, on ne peut que s'ouvrir et voir la vie sous un autre angle. Je me posais énormément de question sur le comportement humain et les interactions entre les gens. Depuis cette lecture, tout paraît plus clair.Je recommande.",5
"Je recommande à toutes les personnes qui souhaitent se connaître mieux, d'accepter et accepter les autres. Si on peut faire abstraction du contenu un peu religieux.",5
Livre tres intéressant mais je ne suis pas certaine qu'il est à mettre entre toutes les mains!! Le travail sur la connaissance de soi est une véritable compétence et demande du recul.,4
Correspond à mes attentes,5
J'ai beaucoup apprécié ce livre.Je le recommande.,5
"Ce livre est un vrai guide pour mieux se connaitre et se comprendre. Facile d'accès même pour les non-initiés à ""l'âme"".",5
Super ! Reçu à la date prévu... j’ai commencé à le lire il est déjà formidable,5
ras,4
Tres bon livre,5
livraison rapide et livrez très intéressant! je pense acheter d autre livres de cet auteure.,4
n'hesité pas acheter le il cartonne,5
Excellent descriptif des différentes blessures de l âmeA lire absolumentAvant de lire d autres livres de Lise Bourbeau,5
"J’ai adoré ce livre , on en apprend sur nous et sur les autres.",5
Superbe livre qui nous permet d'en apprendre beaucoup sur nous-même mais aussi sur les personnes de notre entourage. Je recommande,5
Super livre qui aide à la remise en question de soit et qui nous fait comprendre plein de choses sur nous même et notre entourage,5
"Chaque personne qui le lira se reconnaitra et y reconnaitra les personnes de son entourage.Une aide claire, précise et efficace sur le chemin du développement personnel.Lise BOURBEAU dans ce livre nous donne des clés pour mieux nous connaitre, nous écouter et nous réconcilier avec nous-même ainsi qu'avec les autres.Je recommande vivement!",5
Très bon livre !!,5
ce livre est l'indispensable pour mieux comprendre ce qui nous limite et surtout ce qui nous a fait souffrir ...pour éviter de recommencer,5
C'est bien expliqué et waouh qu'est-ce que je découvre en moi certaines choses!! MERCI,5
Un texte essentiel qui expose les 5 blessures dont chacun souffre... pour mieux comprendre et prendre de la distance avec.,5
"J’ai adoré ce livre, il est très simple à comprendre et très intéressant. Il permet de comprendre pas mal de choses sur nous-mêmes. Je le recommande vraiment.",5
Très bon livre. Simple et à la portée de tous. Livre que je conseille à chaque personne qui souhaite  mieux se comprendre et comprendre les autres.,5
Pour une analyse,5
Un livre troublant de vérités !Idéal pour ceux qui souhaitent entamer un travail personnel.,5
Intéressant,5
"Ai eu que le temps de le parcourir, j'ai trouvé plus utile d'en faire cadeau à une amie qui en avais réellement besoin.  Elle ne trouvait pas les mots pour exprimer  ses souffrances, il y avait un réel blocage, après avoir lu le titre qui la perturbait le plus  elle en parle à sa psy, elle avance doucement, mais elle avance.Quant à moi, il ne me reste plus qu'à vous en commander un autre.",5
Bien,5
Super bouquin,5
j'aime beaucoup cet ouvrage il apporte beaucoup dans la recherche du mieux vivre sa lecture est à la portée de tous,5
Top,5
"J'ai beaucoup aimé ce livre et je le partage en l'offrant à mes proches... Livre qui aide à mieux se connaître ou connaître les autres  même si j'ai lu certains passages plusieurs fois... peut-être simplement parce qu'il est difficile de se regarder dans son miroir sans masque... Une de mes collègues m'avait parlé de son livre de chevet : Ton corps dit aime-toi de Lise BOURBEAU qu'elle lisait chaque jour... Après avoir lu les cinq blessures qui empêchent d'être soi-même, je vais acheter celui que ma collègue a...",5
Pour ceux qui cherchent pourquoi ils sont sur terre ce livre leur permettra peut être de mieux comprendre ou d'appréhender la vie,5
"Pour comprendre ce qui nous pousse à réagir parfois face à un conflit comme un petit enfant et non pas comme un adulte ! La raison peut venir d'une blessure émotionnelle dans l'enfance. Une approche qui peut nous aider à accepter et améliorer nos rapports avec les autres avec plus de sérénité,",4
"Bon livre de psychologie.Un livre qui fait réfléchir et qui nous amène à se poser des questions sur nous même, notre place dans la vie de tous les jours..Il serait trop facile d'avoir toutes les réponses aux question que l'on se pose dans ce livre, mais je trouve que c'est un bon début..Je recommande.",4
Ce livre m a permis de découvrir qui je suis et pourquoi. Il a illuminé ma vie. Merci la synchronicité merci Lise.,5
"J'ai enfin compris ma blessure fondamentale , Nous avons les 5 blessures en nous , mais une seule reviens en permance dans notre vie et j'ai trouvé la mienne . Je peux maintenant aller de l'avant... Merci",5
pour pouvoir être moi même,4
"je ne l'ai pas encore lu, mais je suis contente de l'avoir on me l'a conseillé, je le lirai prochainement",4
Livre très clair et bien expliqué qui permet d’avancer,5
Captivant... mais pas évident de comprendre tout du premier coup...Je vais le relire plusieurs fois... mais livre très intéressant...,5
Facile à lire et stimulant,5
on apprend beaucoup sur soi et on peut changer nous-même pleins de choses et aussi comprendre les autres- j'ai maintenant plus de tolérance sur des comportements humains et j'arrive à deviner dans quelle catégorie ils se trouvent et adapter  ma façon de communiquer -,5
Une révélation,5
Très bon livre,5
Réactivité,5
Ce livre permet de mieux se comprendre et surtout de mieux comprendre les autres. C'est op dans les interactions sociales.,5
Je vous recommande ce livre qui nous parle des blessures de notre enfance et par conséquent du masque que nous portons... au niveau du physique déjà... Vous vous reconnaîtrez...,5
Super délai,5
Révélateur  pour moi. Une grande aide pour mieux se comprendre et comprendre les autres pour ainsi faire évoluer considérablement sa vie,5
"on apprend sur soi, sur ses parents, on apprend à pardonner et ne pas reproduire. son deuxième bouquin donne des pistes pour s'améliorer",5
"Intéressant mais confus , il est nécessaire de relire plusieurs fois certains passages ! Pour le moment , il reste à lire les autres ouvrages pour y voir plus clair!!",5
Livre intéressant,4
"très satisfaite de mon premier livre audio. En voiture, au solarium, à pied ou pendant ma pause, c'est juste trop top. Hâte d'en trouver d'autres.",5
Très bon livre.,5
Livre très intéressant que tout le monde devrait lire au moins une fois :).,5
Cadeau pour une amie,5
"Un excellent ouvrage, très percutant car pleins de situations concrètes dans lesquelles tout un chacun peut se retrouver. Ce livre permet de mieux se comprendre, et donc de mieux comprendre les autres. Je recommande vivement cet achat !",4
Pour moi. Intéressant,5
Génial je recommande,5
"Nous avons tous des blessures liées à notre histoire, pourtant nous n'en sommes pas toujours conscients.Cet ouvrage nous permet de mettre le doigt sur les plaies qui nous empêchent d'avancer et nous aide à comprendre certains de nos choix ou attitudes.Je le recommande à tous ceux qui sont prêts à se remettre en question.Bonne lecture!",5
Je recommande cette lecture que tous devrait avoir.Ce livre vous permet de plonger en vous même comme en les autres... ne manquez pas cette aventure !Ce lit très rapidement et facile d'accès !,5
"C'est exactement ce que je recherchai, ce livre est très intéressant je le recommande en complément d'une thérapie ! bonne lecture",5
J'ai lu deux fois ce livre car il propose une analyse de nos comportements et de de nos attitudes corporelles basées sur des blessures très anciennes forgées durant la prime enfance et il n'est pas facile de se reconnaître à la première lecture.,4
"Au fur et à mesure que l'on avance dans la lecture de ce magnifique livre, notre enfant intérieur émerge et fait surface..Vient alors une réelle prise de conscience de ses propres blessures, qu'on pourra alors identifier, accepter grâce à ce livre, pour apprendre au final à s'accepter telle que l'on est, et à être très aimant et compatissant avec soi-même et avec les autres.  Un livre que je recommande pour toute démarche intérieure .",5
Super,5
rien à redire,5
Très satisfaite,5
Livre de qualité er accessible à tous.Une vraie leçon de vie !,5
Excellent livre,5
Une révélation !,5
"... et compréhension d'un tas de choses (minuscules, petites et grandes...)A lire. Digérer. Intégrer. Relire.Permet de vraiment entamer un travail personnel pour aller à la rencontre de soi.",5
"Qui n'a pas lu ce livre ne se connait pas. Lise Bourbeau nous explique avec beaucoup d'amour de compassion notre fonctionnement, nos peurs, nos envies et nous aide à avancer sur le chemin de la vie",5
Il devrait être conseillé à toutes les personnes arrivées à l’âge adulte. Ça vaut toutes les thérapies du monde. Merci,5
Je recommande,5
"Oui, c'est le livre que j'espérais..  D'ailleurs, mon neveu a été convaincu aussi et a passé commande....Je l'avais lu mais je m'y replonge à nouveau.",5
Cette ouvrage m'a permis d'identifier bien des blessures. Je le recommande car il est clair et apporte une vrai éclairage sur les conditionnements que nous portons en nous,5
on se retrouve dans ces blessures et la lecture est facile,5
A lire pour mieux se connaitre...,5
Bon produit en parfait état,5
Livraison rapide mais couverture du livre un peu écorchée.... ce n'est pas pour offrir donc je le garde néanmoins,4
Parfait,5
Livre top qui fait réfléchir,5
"ce livre est époustouflant de vérité, on s'y reconnait tout de suite, les clés sont données ensuite, reste le travail à faire qui n'est pas de tout repos. A mettre entre les mains de personnes qui n'ont pas peur de s'affronter et de guérir de leurs blessures.",5
"cet ouvrage pose les bases des blessures de l'âme, il  permet de prendre conscience des blessures, aide à les accepter, peut aider à les soigner, peut-être plus. Pour débuter un travail personnel sur soi-même, ce livre est tout à fait adapté, il interroge sur soi, amène à la réflexion. Pour ma part, je viens de le terminer et je dois mettre en pratique.",4
Bien facile à lireJe n ai pas finis encore mais il est très intéressant on comprend mieux comment on fonctionne ainsi que note entourageJe le recommande à ceux qui souhaite faire un  travail personnel,4
Un livre qui vous permettra une belle introspection et vous apportera sans doutes de nombreuses réponses. Une bonne thérapie! A lire absolument!,5
À lire de suite,5
Les livres de Lise Bourbeau devraient être pris en charge par la CPAM au même titre que des médicaments !,5
"Pour avoir entendu beaucoup parler de ce livre, je l'ai offert à ma mère pour son anniversaire ....",5
C'est un très bon livre pour se reconnaître dans les blessures par contre il y a peu de techniques concrètes.,5
"Tout est dit ! Un regard à 360° sur sa personne et sur les autres. Les clés pour avancer, pour se comprendre et se connaître. Merci.Lydie - De l'anxiété à la sérénité[...]",5
Ce livre m' été conseiller pr une alie. c'est une très bonne introduction pour commencer une analyse de soit et des autres,5
"Je viens de le commencer, mais j'aime beaucoup !",5
"Pas mal on apprend des choses, on élargit sa vision des choses",4
"Un livre simple et particulièrement intéressant, pour des personnes pas forcement initiées à la spiritualité. On a un regard différent et plus tolérant sur ceux que l'on croise.",5
Excellent livre qui permet de comprendre beaucoup de choses et surtout porter un regard différents sur nos réactions dues à nos blessures. Je le recommande fortement !,5
"Bel ouvrage bien detaillé, avec un petit prix, chaque personnalité est très bien expliquée et detaillée, beau livre a avoir chez soi",4
Contenu complet et intact mais colis très abîmé  ... comme d'habitude avec la poste ...😡,4
Produit conforme à la description,5
Nous devrions tous avoir ce livre entre nos mains,5
"Excellent livre qui apporte bien des lumières sur nos comportements, nos blessures et nos masques. Tout le monde devrait le lire au moins une fois !",5
"Un excellent livre, que nous devrions tous avoir dans notre bibliothèque",5
"Ce livre est plutôt destiné aux personnes anxieuses , stressées ou ayant des problèmes relationnels ; il faut le lire plusieurs fois.  Il devrait permettre d'être un peu plus indulgent envers les autres et envers soi-même . Toutefois la partie avant les 5 chapitres est un peu longue",4
Livre très interessant,5
"Très interessant, j'aurai voulu lire la suite avec les 2 tomes suivants mais n'existe pas en livre de poche (""Broché"" sont trop chers pour moi).",5
Super livre qui aide à comprendre nos blessures d âmes,5
Intéressant bouquin !,4
Superbe livre,5
Très belle ouvrage pour apprendre à se connaître,5
Livre très intéressant,5
"Incontournable, simple, écrit avec les multiples répétitions et résumés parfois pénibles ""à l'américaine"". A relire tous les ans pour imprégner, si on veut appliquer et dépasser le stade de la simple lecture. À offrir à ses parents aussi (s'ils savent ""lire"") ....",5
Ce type d'ouvrage est toujours difficile à appréhender et nous fait farfouiller dans nos émotions. Très bien écrit et facile à lire.On en apprend un plus sur soi même et ça m' a permis de mieux appréhender ma blessure.,4
"Ce livre est juste au dessus ! je le conseille 1000 fois. arrivée le lendemain, parfait !",5
"Livre très instructif, je le recommande aux personne en mal de personnalité et qui cherche à se trouver.Très facile à lire pour se connaitre soit même.",4
"Lise Bourbeau espionne-t-elle ma famille et moi même ? Un guide pour mieux se décrypter, comprendre les autres et donc être plus tolérant ! Bravo !",5
"Très intéressant mais mérite d'être approfondie, surtout la partie guérison. Il y a d'ailleurs une suite que je n'ai pas encore lu.",5
"En pleine lecture., me plaît énormément....",5
Livre très intéressant  qui aide à comprendre  certaines choses,5
"Je viens de le terminer, lu en trois jours. Cet ouvrage nous apprends énormément sur nous même et comment régler ces blessures qui nous gangrènent. Bel ouvrage! Bravo!",4
Conforme à la commande. Livraison rapide.,5
"et pour se comprendre, pour accepter et s'accepter. C'est l'amour de soi, pour soi, et avec soi. Un regard sur soi, afin de savoir aimer l'autre nous-même.",5
"Reçu rapidement, un livre intéressant, je recommande",5
"Déjà acheter en format de poche, lu et relu, génial !!!",5
un super livre,5
A lire dans modération,5
Presque neuf !!! Agréablement surprise par l’état.Livraison rapide!!,5
A lire !,5
Pour mon instruction,5
"Ce livre est magique , c'est un cadeau du cielA lire sans modération",5
m'a permis et me permet encore de prendre du recul dans ma vie et de sortir de mes engrenages...j'ai changer completement de vie et je me sens de plus en plus moi même.,5
Très bon livre pour comprendre et se retrouver,5
"ce livre permet de découvrir ses blessures et celles des autres, on en apprend beaucoup sur son passé et la façon d'intérioriser les évènements survenus !",5
vision différente de nos blessures,5
A lire et à relire,4
Très beau livre à lire,5
Simple. Facile à lire. Va directement à l'essentiel.Aide à bien cerner ce qui nous empêche d'être nous_mêmeet bien sûr donne des solutions.,4
"tout le monde s'y retrouve plus ou moins ou y retrouve des proches, cela peut aider dans la compréhension de soi et des autres",5
Rien à redire,5
L'attrait d'une étude psychologique claire - important pour se connaitre et connaitre les autres - beaucoup de réponses - évite à l'avenir de faire et dire des conneries.,5
"Excellent livre, plein d'humanité et de bon sens qui nous aide à être nous même. Je vous le recommande vivement.",5
Très instructif à lire,5
ce livre décrit les principales blessures et donc les principales personnalités des gens. très instructifreste désormais à travailler sur son masque pour être encore plus efficace,5
Ce livre est vraiment très intéressant. Je le recommande a 100%,5
livre à garder sous la mainà lire une fois et se laisser le temps d'assimiler et de relire encore une fois puis se replonger de temps en temps,4
"Très bon état, se lit vite et je le recommande franchement.",5
très bons retours,5
Livre très intéressant et instructif .il permet de mieux comprendre nos divers difficultés à vivre bien .ouvrage bien écrit et facile à lire.,5
"Envie d'aller plus loin. a conseiller vivement pour toutes personnes qui entame un travail d'introspection personnelle suite à des douleurs répétitives, qui s'accumulent...",5
Très beau livre vite reçu et prix correct,5
Livre qui aide à en savoir plus sur soi et sur les comportements des autres. Livre à avoir dans sa bibliothèque et à partager aussi,5
"Livre qui permet de cerner le problème qui nous empeche de vivre normalement.Dans les 5 blessures, vous trouverez forcement une de vos blessures.J'attends de lire la suite avec les solutions.Bonne lecture",4
facile à lire,5
La Bible!!,5
Très bien pour la connaissance de soi et de l autre,5
Un livre qui correspond à mes attentes  du moment. Percevoir les autres  et soi-même autrement pour comprendre nos difficultés relationnelles. A conseiller à tout public en commençant par les plus jeunes pour leur faire gagner du temps.,5
"Commande arrivée en express ! Super ! Merci ! Rapidité, efficacité ! Le livre est excellent, je le conseille à toutes les personnes en manque de confiance en soi !!!",5
"Pour quiconque souhaite débuter dans le développement personnel ou acquérir de bonnes bases sur les mécanismes plus ou moins inconscients des schémas instinctifs de l'égo. Tous les cas sont bien expliqués, pour passer à la phase transformation ce sera dans un autre ouvrage.",4
Bien vu. Captivant,4
Super livre,5
"ouvrage fondamental pour qui le langage des 5 blessures résonne en soi, à compléter par le nouveau livre sur ""la guérison des 5 blessures""",5
"Pour comprendre la nature de notre propre blessure, pour être en contact avec, pas uniquement avec la tête, ce livre permet de mettre le doigt sur cette blessure et petit à petit permet de l'accueillir et de se comprendre et de cheminer alors vers soi avec plus d'amour et de compassion.Pour toux ceux qui se sentent mal, qui souffrent, et qui ne peuvent pas mettre des mots sur l'origine de cette souffrance",4
"Livre qui vous apprend vraiment ""qui vous êtes "" et vous aide un peu ! Je le recommande à tous !",4
Très bon livre qui ouvre la conscience et permet une belle évolution personne. À lire et à relire sans hésiter.,5
"il est vraiment bien ; j'ai trouver de réponses a mes questions,je le recommande , d'ailleurs, j'ai fait un cadeau a une amie et a ma sœur  , que j'espère ça le aideras",5
"... et comprendre les autres. Petit condensé d'observation concernant la morphologie, le caractère attaché, et des conseils à vivre au quotidien au coeur de soi-m^^eme.",4
